Id,IsDeleted,Name,ParentId,Type,RecordTypeId,Status,StartDate,EndDate,ExpectedRevenue,BudgetedCost,ActualCost,ExpectedResponse,NumberSent,IsActive,CampaignImageId,NumberOfLeads,NumberOfConvertedLeads,NumberOfContacts,NumberOfResponses,NumberOfOpportunities,NumberOfWonOpportunities,AmountAllOpportunities,AmountWonOpportunities,HierarchyNumberOfLeads,HierarchyNumberOfConvertedLeads,HierarchyNumberOfContacts,HierarchyNumberOfResponses,HierarchyNumberOfOpportunities,HierarchyNumberOfWonOpportunities,HierarchyAmountAllOpportunities,HierarchyAmountWonOpportunities,HierarchyNumberSent,HierarchyExpectedRevenue,HierarchyBudgetedCost,HierarchyActualCost,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,CampaignMemberRecordTypeId,GW_Volunteers__Number_of_Volunteers__c,GW_Volunteers__Volunteer_Completed_Hours__c,GW_Volunteers__Volunteer_Jobs__c,GW_Volunteers__Volunteer_Shifts__c,GW_Volunteers__Volunteers_Still_Needed__c,GW_Volunteers__Volunteer_Website_Time_Zone__c,Workshop_Staff_Members__c,Workshop_Type__c,Workshop_Sponsor__c,Program_Location__c,stayclassy__Classy_Campaign_Type__c,stayclassy__Commitment__c,stayclassy__Event_Image_URL__c,stayclassy__Fundraiser_Alias__c,stayclassy__address1__c,stayclassy__address2__c,stayclassy__city__c,stayclassy__country__c,stayclassy__sc_event_id__c,stayclassy__sf_contact_id__c,stayclassy__sf_designation_id__c,stayclassy__state__c,stayclassy__venue_name__c,stayclassy__zip__c,EventbriteSync__EventbriteId__c,Event_Capacity__c,stayclassy__Classy_API_Request__c,stayclassy__Classy_Designation_Id__c,stayclassy__Classy_External_ID__c,stayclassy__Classy_Fundraising_Team__c,stayclassy__Classy_Member_ID__c,stayclassy__Classy_Organization_ID__c,stayclassy__Classy_Parent_Campaign_ID__c,stayclassy__Classy_Parent_Campaign__c,stayclassy__Classy_Team_ID__c,stayclassy__Currency_Code__c,stayclassy__End_Date__c,stayclassy__Normalized_Goal_Amount__c,stayclassy__Start_Date__c,stayclassy__Team_Role__c,stayclassy__Team__c,stayclassy__Timezone_Identifier__c,stayclassy__Allocated_Fund__c,stayclassy__Deferred_Transaction_Amount__c,stayclassy__Raw_Currency_Code__c,stayclassy__Raw_Goal_Amount__c,Date_Email_Sent__c,Number_Quality_Survey_Ratings__c,Quality_Survey_Rating_Total__c,Workshop_Length_In_Days__c,Number_of_Registrants__c,EO_Email_Campaign__c,Recommendation_Rating_Total__c,Number_Recommendation_Ratings__c,Account_Name__c,stayclassy__Classy_Mode_Checked_By_Default__c,stayclassy__Classy_Mode_Enabled__c,stayclassy__Effective_Fixed_FOT_Percent__c,stayclassy__Fixed_FOT_Percent__c
70138000001QMT6AAO,0,IP Survey 071317,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,,0,0,35,0,0,0,0,0,0,0,35,0,0,0,0,0,0,,,,00538000004gsNsAAI,7/13/2017 12:06,00538000004gsNsAAI,7/13/2017 12:06,00538000004gsNsAAI,3/22/2018 15:46,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QMTBAA4,0,IP Survey 072017,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,,0,0,39,0,0,0,0,0,0,0,39,0,0,0,0,0,0,,,,00538000004gsNsAAI,7/13/2017 13:51,00538000004gsNsAAI,7/13/2017 13:51,00538000004gsNsAAI,10/15/2018 20:04,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QMiGAAW,0,Balboa July 2017,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,7/18/2017 0:00,7/18/2017 0:00,,,,0,0,1,,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,00550000002C1oJAAS,7/18/2017 17:38,00550000002C1oJAAS,10/17/2017 13:41,00550000002C1oJAAS,10/19/2017 4:19,,,0,0,0,0,0,,Katrina Faessel;Kara Sparkman;Christina Littledale,Career Transition Workshop,HHUSA,"Balboa, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,1,,,0,0,,,,,
70138000001QNFOAA4,0,Fainting Goat NC Office Fundraiser,000000000000000AAA,,01238000000E8RT,In Progress,7/18/2017 0:00,,,,,0,0,1,,0,0,0,0,1,1,100,100,0,0,0,0,1,1,100,100,0,,,,00538000004yOepAAE,7/26/2017 13:38,00538000004yOepAAE,7/26/2017 13:38,00538000004yOepAAE,7/28/2017 3:28,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QNG2AAO,0,Schriever AFB July 2017,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,7/27/2017 0:00,7/27/2017 0:00,,,,0,0,1,,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,00550000002C1oJAAS,7/26/2017 20:01,00550000002C1oJAAS,10/17/2017 13:41,00550000002C1oJAAS,10/19/2017 4:19,,,0,0,0,0,0,,Daniel Popowski;David Martinez;Karina King,Career Transition Workshop,HHUSA,"Colorado Springs, CO",,,,,,,,,,,,,,,34551001977,30,,,,,,,,,,,,,,,,,0,0,,,,0,0,1,13,,0,0,,,,,
70138000001QNGCAA4,0,Saban San Diego July 2017,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,7/27/2017 0:00,7/27/2017 0:00,,,,0,0,1,,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,00550000002C1oJAAS,7/26/2017 20:06,00550000002C1oJAAS,10/17/2017 13:42,00550000002C1oJAAS,1/6/2018 4:48,,,0,0,0,0,0,,Amy Dodson;Kayla Corbisiero;Kara Sparkman,Veteran Employment Workshop,Saban Foundation,"San Diego, CA",,,,,,,,,,,,,,,35202951977,40,,,,,,,,,,,,,,,,,0,0,,,,0,0,1,27,,0,0,,,,,
70138000001QNH5AAO,0,IP Survey 072717,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,,,,00538000004gsNsAAI,7/27/2017 12:10,00538000004gsNsAAI,7/27/2017 12:10,00538000004gsNsAAI,7/29/2017 3:19,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QNKsAAO,0,MailChimp Campaign: July 2017 Volunteer Newsletter,000000000000000AAA,Email,01250000000Lunn,Completed,7/28/2017 0:00,,,,0,0,724,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,00538000004gsNsAAI,7/28/2017 20:35,00538000004gsNsAAI,7/30/2017 20:35,00538000004gsNsAAI,7/30/2017 20:35,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QNUTAA4,0,IP Survey 080317,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,,0,0,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,,,,00538000004gsNsAAI,8/3/2017 12:03,00538000004gsNsAAI,8/3/2017 12:03,00538000004gsNsAAI,8/5/2017 6:30,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QNUxAAO,0,VR HHUSA Top Ten Jobs 080217,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,,0,0,5345,0,0,0,0,0,0,0,5345,0,0,0,0,0,0,,,,00538000004gsNsAAI,8/3/2017 15:14,00538000004gsNsAAI,8/3/2017 15:14,00538000004gsNsAAI,1/11/2019 21:07,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QNbPAAW,0,M43 Boise August 2017,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,8/8/2017 0:00,8/8/2017 0:00,,,,0,0,1,,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,00550000002C1oJAAS,8/7/2017 19:17,00550000002C1oJAAS,10/17/2017 13:42,00550000002C1oJAAS,10/19/2017 4:19,,,0,0,0,0,0,,Antonio Torres;Shiela Warner,Veteran Employment Workshop,Mission 43,"Boise, ID",,,,,,,,,,,,,,,35792291708,30,,,,,,,,,,,,,,,,,0,0,,,,0,0,1,29,,0,0,,,,,
70138000001QNdzAAG,0,MCM 2017 Email to Volunteers,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,62,0,,0,0,62,0,0,0,0,0,0,0,62,0,0,0,0,0,62,0,0,0,00550000001WkUeAAK,8/8/2017 16:33,00550000001WkUeAAK,10/6/2017 16:18,00550000001WkUeAAK,3/10/2018 16:29,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,8/9/2017 0:00,0,0,,,,0,0,,,,,
70138000001QNfHAAW,0,New York City Benefit,000000000000000AAA,,01238000000E8RT,In Progress,,,,,,0,0,1,,0,0,0,0,0,0,0,0,0,0,100,100,247,246,1555269.69,1526269.69,0,1600000,0,0,005500000041OZSAA2,8/9/2017 13:04,005500000041OZSAA2,8/9/2017 13:06,005500000041OZSAA2,11/27/2018 13:43,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QNiaAAG,0,IP Survey 081017,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,,,,00538000004gsNsAAI,8/10/2017 12:05,00538000004gsNsAAI,8/10/2017 12:05,00538000004gsNsAAI,6/8/2018 16:40,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QNjsAAG,0,Help me raise money for Marine Corps Marathon 2017 - Team Hire Heroes USA,70138000001BjuzAAC,Fundraiser,012380000009wCR,Active,8/10/2017 0:00,10/22/2017 0:00,700,,,0,0,1,,0,0,18,18,0,0,0,0,0,0,18,18,0,0,0,0,0,700,0,0,00538000004gsNsAAI,8/10/2017 20:33,00538000004gsNsAAI,10/19/2017 17:42,00538000004gsNsAAI,1/5/2018 19:01,,,0,0,0,0,0,,,,,,Fundraiser,,,Daphne Cervantes,,,,,1053041,0033800002m2MA2AAM,a2438000001ajaKAAQ,,,,,,,,,,,,,70138000001BjuzAAC,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000001QO3jAAG,0,IP Survey 081717,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,,0,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,,,,00538000004gsNsAAI,8/17/2017 12:08,00538000004gsNsAAI,8/17/2017 12:08,00538000004gsNsAAI,8/19/2017 2:48,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000005T8yAAE,0,Elaizabeth June direct mail,,Email,,Planned,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,00550000000xADhAAM,6/22/2007 17:54,00550000000xADhAAM,6/22/2007 17:54,00550000000xADhAAM,3/17/2018 3:37,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000005YVOAA2,0,Med Assets top 50 companies,,Email,,Completed,7/27/2007 0:00,,300000,,,0,0,0,,0,0,58,0,0,0,0,0,0,0,58,0,0,0,0,0,0,300000,0,0,00550000000z4FcAAI,7/27/2007 16:50,00550000000z4FcAAI,3/24/2016 17:52,00550000000z4FcAAI,6/28/2016 14:59,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000005aMvAAI,0,MedAssets Vendors,,Other,,Completed,,,,,,0,0,0,,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,00550000000ypkeAAA,8/14/2007 15:11,00550000000ypkeAAA,3/24/2016 17:52,00550000000z4FcAAI,6/28/2016 14:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000006KxXAAU,0,VR&E reps for newsletter,000000000000000AAA,,,Completed,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00550000000z4FcAAI,5/28/2008 15:39,00550000000z4FcAAI,3/24/2016 19:06,00550000000z4FcAAI,10/14/2016 16:26,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000006ZzmAAE,0,Active Veterans,000000000000000AAA,,,In Progress,,,,,,0,0,1,,0,0,245,0,0,0,0,0,0,0,245,0,0,0,0,0,0,,,,00550000000z4FcAAI,9/4/2008 13:52,00550000000z4FcAAI,9/4/2008 13:52,00550000000z4FcAAI,8/22/2016 15:45,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000006ZzwAAE,0,Business Contacts to receive Sept 08 Newsletter,000000000000000AAA,Email,,Completed,,,,,,0,0,0,,0,0,360,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,00550000000z4FcAAI,9/4/2008 14:02,00550000000z4FcAAI,3/24/2016 17:47,00550000000z4FcAAI,2/17/2017 15:06,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000006aBkAAI,0,Volunteers (non-medassets) to receive Sept. 08 Newsletter,000000000000000AAA,Email,,Completed,,,,,,0,0,0,,0,0,62,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,9/5/2008 13:21,00550000000ztRtAAI,3/24/2016 19:07,00550000000z4FcAAI,5/16/2017 18:44,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000006yD9AAI,0,Partner Portal assigned contacts,000000000000000AAA,Email,,Completed,,,,,,0,0,0,,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,12/3/2008 19:37,00550000000ztRtAAI,3/24/2016 19:08,00550000000z4FcAAI,2/17/2017 15:06,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000006yjeAAA,0,December 2008 Newsletter Recipients- business contacts,000000000000000AAA,Email,,Completed,,,,,,0,0,0,,0,0,464,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,12/5/2008 14:50,00550000000ztRtAAI,3/24/2016 17:46,00550000000z4FcAAI,5/16/2017 18:44,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000006yjtAAA,0,December 2008 Newsletter - Active veteran and spouse recipients,000000000000000AAA,Email,,Completed,,,,,,0,0,0,,0,0,367,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,12/5/2008 14:54,00550000000ztRtAAI,3/24/2016 17:46,00550000000z4FcAAI,8/24/2018 13:48,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000007KcnAAE,0,Active veterans for March 09 Newsletter,000000000000000AAA,Email,,Completed,3/9/2009 0:00,3/9/2009 0:00,,,,0,0,0,,0,0,320,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,3/9/2009 13:31,00550000000ztRtAAI,3/24/2016 17:43,00550000000z4FcAAI,10/11/2017 3:07,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000007KcsAAE,0,"Donors, Volunteers, VRE reps and business contacts for March 09 newsletter",000000000000000AAA,Email,,Completed,3/9/2009 0:00,3/9/2009 0:00,,,,0,0,0,,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,3/9/2009 13:32,00550000000ztRtAAI,3/24/2016 17:45,00550000000z4FcAAI,9/24/2018 17:45,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000007TLzAAM,0,Business Contacts for Advertising on website,000000000000000AAA,Email,,Completed,5/7/2009 0:00,5/7/2009 0:00,,,,0,0,0,,0,0,422,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,5/7/2009 14:54,00550000000ztRtAAI,3/24/2016 17:45,00550000000z4FcAAI,7/5/2017 18:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000007XaPAAU,0,Volunteers (Fundraising),000000000000000AAA,Email,,Completed,6/4/2009 0:00,6/4/2009 0:00,,,,0,0,0,,0,0,86,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,6/4/2009 19:30,00550000000ztRtAAI,3/24/2016 19:05,00550000000z4FcAAI,5/16/2017 18:44,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000007aVNAAY,0,Active Veterans and Spouses for June 09 Newsletter,000000000000000AAA,Email,,Completed,6/25/2009 0:00,6/25/2009 0:00,,,,0,0,0,,0,0,481,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,6/25/2009 19:09,00550000000ztRtAAI,3/24/2016 17:43,00550000000z4FcAAI,6/7/2017 13:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000007aVSAAY,0,Recipients of June 09 Newsletter,000000000000000AAA,Email,,Completed,6/25/2009 0:00,,,,,0,0,0,,0,0,664,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,6/25/2009 19:14,00550000000ztRtAAI,3/24/2016 19:11,00550000000z4FcAAI,9/24/2018 17:45,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
701500000007d8rAAA,0,Green Status,000000000000000AAA,Email,,Completed,7/13/2009 0:00,7/13/2009 0:00,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00550000001H6F5AAK,7/13/2009 15:00,00550000001H6F5AAK,3/24/2016 17:49,00550000000z4FcAAI,3/24/2016 17:49,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000KNfcAAG,0,Golf Fundraisers,000000000000000AAA,Email,,Completed,9/1/2009 0:00,9/1/2009 0:00,,,,0,0,0,,0,0,477,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,00550000000z4FcAAI,9/1/2009 15:51,00550000000z4FcAAI,3/24/2016 17:49,00550000000z4FcAAI,7/5/2017 18:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000KSxxAAG,0,Recipients Sept. 09 newsletter,000000000000000AAA,Email,,Completed,9/18/2009 0:00,,,,,0,0,0,,0,0,870,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,9/18/2009 14:56,00550000000ztRtAAI,3/24/2016 19:12,00550000000z4FcAAI,7/5/2017 18:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000KjyYAAS,0,Vet list for Dec 09 Newsletter,000000000000000AAA,Email,,Completed,12/15/2009 0:00,,,,,0,0,0,,0,0,536,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,00550000000z4FcAAI,12/15/2009 14:24,00550000000z4FcAAI,3/24/2016 19:04,00550000000z4FcAAI,6/7/2017 13:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000KjyZAAS,0,Business contacts for Dec 09 newsletter,000000000000000AAA,Email,,Completed,12/15/2009 0:00,,,,,0,0,0,000000000000000AAA,0,0,929,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,00550000000z4FcAAI,12/15/2009 14:26,00550000000z4FcAAI,9/24/2018 17:45,00538000005DYwAAAW,9/24/2018 17:47,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
70150000000KkawAAC,0,Legends Campers for Dec 09 newsletter,000000000000000AAA,Email,,Completed,12/17/2009 0:00,,,,,0,0,0,,0,0,94,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,12/17/2009 15:39,00550000000ztRtAAI,3/24/2016 19:00,00550000000z4FcAAI,3/24/2016 19:00,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000b7qdAAA,0,Milicruit recipients- corprate partners,000000000000000AAA,Email,,Completed,3/2/2010 0:00,,,,,0,0,0,,0,0,511,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,3/2/2010 18:59,00550000000ztRtAAI,3/24/2016 17:54,00550000000z4FcAAI,7/5/2017 18:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000b94WAAQ,0,March 2010 Newsletter Business Contacts,000000000000000AAA,Email,,Completed,3/15/2010 0:00,3/31/2010 0:00,,,,0,0,0,000000000000000AAA,0,0,1985,0,0,0,0,0,0,0,1985,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,3/15/2010 13:34,00550000000ztRtAAI,9/24/2018 17:45,00538000005DYwAAAW,9/24/2018 17:47,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
70150000000b94bAAA,0,March 2010 - Active Veterans for Newsletter,000000000000000AAA,Email,,Completed,3/15/2010 0:00,3/31/2010 0:00,,,,0,0,0,,0,0,582,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,3/15/2010 13:34,00550000000ztRtAAI,3/24/2016 17:51,00550000000z4FcAAI,11/26/2018 18:16,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000bAGOAA2,0,Milicruit Vet blast,000000000000000AAA,Email,,Completed,3/24/2010 0:00,,,,,0,0,0,,0,0,594,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,3/24/2010 17:50,00550000000ztRtAAI,3/24/2016 17:53,00550000000z4FcAAI,11/26/2018 18:16,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000bB6zAAE,0,Non-active vets for Milicruit email,000000000000000AAA,Email,,Completed,4/1/2010 0:00,,,,,0,0,0,,0,0,5878,0,0,0,0,0,0,0,5878,0,0,0,0,0,0,0,0,0,00550000000z4FcAAI,4/1/2010 18:55,00550000000z4FcAAI,3/24/2016 19:12,00550000000z4FcAAI,9/5/2018 13:55,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000bCVIAA2,0,100 Holes For Our Heroes 2010,000000000000000AAA,Fundraiser,,Completed,4/20/2010 0:00,,,,,0,0,1,000000000000000AAA,0,0,286,0,142,142,55995,55995,0,0,286,0,142,142,55995,55995,0,0,0,0,00550000000ztRtAAI,4/20/2010 17:26,00550000000ztRtAAI,9/24/2018 17:45,00538000005DYwAAAW,9/24/2018 17:47,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
70150000000bChTAAU,0,All Volunteers Email for 100 Holes 2010,000000000000000AAA,Email,,Completed,4/22/2010 0:00,,,,,0,0,0,,0,0,180,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,00550000000z4FcAAI,4/22/2010 18:28,00550000000z4FcAAI,3/24/2016 17:44,00550000000z4FcAAI,5/16/2017 18:44,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000bHnHAAU,0,Active Vets for June 2010 Newsletter,000000000000000AAA,Email,,Completed,6/22/2010 0:00,,,,,0,0,0,,0,0,859,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,6/22/2010 15:11,00550000000ztRtAAI,3/24/2016 17:43,00550000000z4FcAAI,11/26/2018 18:16,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000bHnMAAU,0,Business Contacts for June 2010 Newsletter,000000000000000AAA,,,Completed,6/22/2010 0:00,,,,,0,0,0,000000000000000AAA,0,0,1161,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,00550000000ztRtAAI,6/22/2010 15:11,00550000000ztRtAAI,9/24/2018 17:45,00538000005DYwAAAW,9/24/2018 17:47,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
70150000000bHtoAAE,0,2010 Job Board Change,000000000000000AAA,,,Planned,,,,,,0,0,0,,0,0,244,0,0,0,0,0,0,0,244,0,0,0,0,0,0,,,,00550000000ypkeAAA,6/23/2010 20:41,00550000000ypkeAAA,6/23/2010 20:41,00550000000ypkeAAA,7/5/2017 18:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70150000000bIZfAAM,0,WM Webinar,000000000000000AAA,,,Planned,,,,,,0,0,0,,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,,,,00550000000ypkeAAA,6/30/2010 14:54,00550000000ypkeAAA,6/30/2010 14:54,00550000000ypkeAAA,6/30/2010 16:03,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
